onset	duration	trial_type	trial_name	stim_file
223	0.5	49	move	images/green_circle.png
224	0.5	49	move	images/green_circle.png
225	0.5	49	move	images/green_circle.png
226	0.5	49	move	images/green_circle.png
227	0.5	49	move	images/green_circle.png
228	0.5	49	move	images/green_circle.png
229	0.5	49	move	images/green_circle.png
230	0.5	49	move	images/green_circle.png
231	0.5	49	move	images/green_circle.png
232	0.5	49	move	images/green_circle.png
233	0.5	49	move	images/green_circle.png
234	0.5	49	move	images/green_circle.png
235	0.5	49	move	images/green_circle.png
236	0.5	49	move	images/green_circle.png
237	0.5	49	move	images/green_circle.png
238	0.5	49	move	images/green_circle.png
239	0.5	49	move	images/green_circle.png
240	0.5	49	move	images/green_circle.png
241	0.5	48	rest	images/red_circle.png
242	0.5	48	rest	images/red_circle.png
243	0.5	48	rest	images/red_circle.png
244	0.5	48	rest	images/red_circle.png
245	0.5	48	rest	images/red_circle.png
246	0.5	48	rest	images/red_circle.png
247	0.5	48	rest	images/red_circle.png
248	0.5	48	rest	images/red_circle.png
249	0.5	48	rest	images/red_circle.png
250	0.5	48	rest	images/red_circle.png
251	0.5	48	rest	images/red_circle.png
252	0.5	48	rest	images/red_circle.png
253	0.5	48	rest	images/red_circle.png
254	0.5	48	rest	images/red_circle.png
255	0.5	48	rest	images/red_circle.png
256	0.5	48	rest	images/red_circle.png
257	0.5	48	rest	images/red_circle.png
258	0.5	48	rest	images/red_circle.png
259	0.5	48	rest	images/red_circle.png
260	0.5	48	rest	images/red_circle.png
261	0.5	48	rest	images/red_circle.png
262	0.5	48	rest	images/red_circle.png
263	0.5	48	rest	images/red_circle.png
264	0.5	48	rest	images/red_circle.png
265	0.5	48	rest	images/red_circle.png
266	0.5	48	rest	images/red_circle.png
267	0.5	48	rest	images/red_circle.png
268	0.5	48	rest	images/red_circle.png
269	0.5	48	rest	images/red_circle.png
270	0.5	48	rest	images/red_circle.png
