onset	duration	trial_type	trial_name	stim_file
139.4	0.1	49	pulse	../hrf/images/green_circle.png
140.25	0.1	49	pulse	../hrf/images/green_circle.png
141.1	0.1	49	pulse	../hrf/images/green_circle.png
141.95	0.1	49	pulse	../hrf/images/green_circle.png
142.8	0.1	49	pulse	../hrf/images/green_circle.png
143.65	0.1	49	pulse	../hrf/images/green_circle.png
144.5	0.1	49	pulse	../hrf/images/green_circle.png
145.35	0.1	49	pulse	../hrf/images/green_circle.png
146.2	0.1	49	pulse	../hrf/images/green_circle.png
147.05	0.1	49	pulse	../hrf/images/green_circle.png
147.9	0.1	49	pulse	../hrf/images/green_circle.png
148.75	0.1	49	pulse	../hrf/images/green_circle.png
149.6	0.1	49	pulse	../hrf/images/green_circle.png
150.45	0.1	49	pulse	../hrf/images/green_circle.png
151.3	0.1	49	pulse	../hrf/images/green_circle.png
152.15	0.1	49	pulse	../hrf/images/green_circle.png
153	0.1	49	pulse	../hrf/images/green_circle.png
153.849999999999	0.1	49	pulse	../hrf/images/green_circle.png
154.699999999999	0.1	49	pulse	../hrf/images/green_circle.png
155.549999999999	0.1	49	pulse	../hrf/images/green_circle.png
156.399999999999	0.1	49	pulse	../hrf/images/green_circle.png
157.249999999999	0.1	49	pulse	../hrf/images/green_circle.png
158.099999999999	0.1	49	pulse	../hrf/images/green_circle.png
158.949999999999	0.1	49	pulse	../hrf/images/green_circle.png
159.799999999999	0.1	49	pulse	../hrf/images/green_circle.png
160.649999999999	0.1	49	pulse	../hrf/images/green_circle.png
161.499999999999	0.1	49	pulse	../hrf/images/green_circle.png
162.349999999999	0.1	49	pulse	../hrf/images/green_circle.png
163.199999999999	0.1	49	pulse	../hrf/images/green_circle.png
164.049999999999	0.1	49	pulse	../hrf/images/green_circle.png
164.899999999999	0.1	49	pulse	../hrf/images/green_circle.png
165.749999999999	0.1	49	pulse	../hrf/images/green_circle.png
166.599999999999	0.1	49	pulse	../hrf/images/green_circle.png
167.449999999999	0.1	49	pulse	../hrf/images/green_circle.png
